pair_idx,object_id,scene_a,scene_b,rel_a,rel_b,yaw_diff_deg,rot_err_deg,trans_dir_err_deg
103,3d_dollhouse_sink,multiview-04-pixel_4xl,multiview-04-pixel_4xl,3d_dollhouse_sink/multiview-04-pixel_4xl/images/027.jpg,3d_dollhouse_sink/multiview-04-pixel_4xl/images/028.jpg,54.797669,2.9032400466252275,3.943533496265089
104,bottle_vitamin_d_tablets,multiview-03-pixel_6pro,multiview-03-pixel_6pro,bottle_vitamin_d_tablets/multiview-03-pixel_6pro/images/021.jpg,bottle_vitamin_d_tablets/multiview-03-pixel_6pro/images/022.jpg,87.767625,2.621827158260831,2.9565573740352593
105,box_multi_door_colored,multiview-02-pixel_6pro,multiview-02-pixel_6pro,box_multi_door_colored/multiview-02-pixel_6pro/images/022.jpg,box_multi_door_colored/multiview-02-pixel_6pro/images/023.jpg,82.368233,0.4194027388204092,3.9519302418532036
106,bunny_racer,multiview-10-pixel_5,multiview-10-pixel_5,bunny_racer/multiview-10-pixel_5/images/030.jpg,bunny_racer/multiview-10-pixel_5/images/031.jpg,83.410531,2.1423965101957996,3.8575526291302125
107,can_kernel_corn,multiview-03-pixel_6pro,multiview-03-pixel_6pro,can_kernel_corn/multiview-03-pixel_6pro/images/020.jpg,can_kernel_corn/multiview-03-pixel_6pro/images/023.jpg,74.997044,2.1562329167438987,3.5547270186827076
108,chicken_racer,multiview-10-pixel_4xl,multiview-10-pixel_4xl,chicken_racer/multiview-10-pixel_4xl/images/025.jpg,chicken_racer/multiview-10-pixel_4xl/images/028.jpg,67.072989,2.095549051829516,4.620703780683147
109,circo_fish_toothbrush_holder_14995988,multiview-15-canon_t4i,multiview-15-canon_t4i,circo_fish_toothbrush_holder_14995988/multiview-15-canon_t4i/images/162.jpg,circo_fish_toothbrush_holder_14995988/multiview-15-canon_t4i/images/167.jpg,61.28429,3.1607513989091167,6.143333534389304
110,dino_4,multiview-10-pixel_4xl,multiview-10-pixel_4xl,dino_4/multiview-10-pixel_4xl/images/041.jpg,dino_4/multiview-10-pixel_4xl/images/047.jpg,77.315395,8.955440342029497,2.2150839517726824
111,dino_5,multiview-09-pixel_5,multiview-09-pixel_5,dino_5/multiview-09-pixel_5/images/034.jpg,dino_5/multiview-09-pixel_5/images/035.jpg,51.126017,2.9682092983615793,5.35481525383123
112,duck_bath_yellow_s,multiview-00-pixel_4a,multiview-00-pixel_4a,duck_bath_yellow_s/multiview-00-pixel_4a/images/016.jpg,duck_bath_yellow_s/multiview-00-pixel_4a/images/018.jpg,59.839047,7.174623046803196,2.895700184767196
113,fire_engine_toy_red_yellow_s,multiview-00-pixel_4a,multiview-00-pixel_4a,fire_engine_toy_red_yellow_s/multiview-00-pixel_4a/images/023.jpg,fire_engine_toy_red_yellow_s/multiview-00-pixel_4a/images/024.jpg,59.680102,1.9884356770557017,1.3862113174622601
114,garbage_truck_green_toy_s,multiview-02-pixel_6pro,multiview-02-pixel_6pro,garbage_truck_green_toy_s/multiview-02-pixel_6pro/images/022.jpg,garbage_truck_green_toy_s/multiview-02-pixel_6pro/images/023.jpg,69.610148,2.9326816832530263,3.3620494942754497
115,hand_drill_cordless_blue_black,multiview-00-pixel_6pro,multiview-00-pixel_6pro,hand_drill_cordless_blue_black/multiview-00-pixel_6pro/images/022.jpg,hand_drill_cordless_blue_black/multiview-00-pixel_6pro/images/024.jpg,54.067263,2.3371319614356314,2.6391672978370475
116,hut_mushrooms_showpiece,multiview-02-pixel_6pro,multiview-02-pixel_6pro,hut_mushrooms_showpiece/multiview-02-pixel_6pro/images/017.jpg,hut_mushrooms_showpiece/multiview-02-pixel_6pro/images/018.jpg,83.653047,2.9379105060308706,1.6166380443048445
117,ice_cream_cart_showpiece,multiview-04-pixel_6pro,multiview-04-pixel_6pro,ice_cream_cart_showpiece/multiview-04-pixel_6pro/images/018.jpg,ice_cream_cart_showpiece/multiview-04-pixel_6pro/images/019.jpg,55.689177,8.217892107233284,23.689012286870668
118,keywest_showpiece_s,multiview-02-pixel_6pro,multiview-02-pixel_6pro,keywest_showpiece_s/multiview-02-pixel_6pro/images/018.jpg,keywest_showpiece_s/multiview-02-pixel_6pro/images/019.jpg,65.984275,3.3811590023408353,6.342573901921874
119,paper_weight_flowers_showpiece,multiview-01-pixel_4a,multiview-01-pixel_4a,paper_weight_flowers_showpiece/multiview-01-pixel_4a/images/017.jpg,paper_weight_flowers_showpiece/multiview-01-pixel_4a/images/018.jpg,63.858259,2.8396681764448766,8.88462129122556
120,pumpkin_showpiece_s,multiview-01-pixel_4a,multiview-01-pixel_4a,pumpkin_showpiece_s/multiview-01-pixel_4a/images/017.jpg,pumpkin_showpiece_s/multiview-01-pixel_4a/images/018.jpg,65.727966,1.389037947107526,9.847987479825644
121,remote_control_toy_car_s,multiview-00-pixel_4a,multiview-00-pixel_4a,remote_control_toy_car_s/multiview-00-pixel_4a/images/020.jpg,remote_control_toy_car_s/multiview-00-pixel_4a/images/023.jpg,86.727285,1.6302643587346048,10.951254464189644
122,schleich_african_black_rhino,multiview-08-pixel_4xl,multiview-08-pixel_4xl,schleich_african_black_rhino/multiview-08-pixel_4xl/images/025.jpg,schleich_african_black_rhino/multiview-08-pixel_4xl/images/028.jpg,75.758221,4.702518131920799,5.295611477098423
123,schleich_bald_eagle,multiview-11-canon_t4i,multiview-11-canon_t4i,schleich_bald_eagle/multiview-11-canon_t4i/images/037.jpg,schleich_bald_eagle/multiview-11-canon_t4i/images/040.jpg,50.444539,0.9257654564791437,12.043029501479689
124,schleich_hereford_bull,multiview-06-ipad_5,multiview-06-ipad_5,schleich_hereford_bull/multiview-06-ipad_5/images/030.jpg,schleich_hereford_bull/multiview-06-ipad_5/images/031.jpg,89.613814,2.7053776041413244,1.937593536428428
125,schleich_lion_action_figure,multiview-05-pixel_5,multiview-05-pixel_5,schleich_lion_action_figure/multiview-05-pixel_5/images/009.jpg,schleich_lion_action_figure/multiview-05-pixel_5/images/010.jpg,74.506298,3.9010221791718136,10.060817556414557
126,schleich_spinosaurus_action_figure,multiview-10-canon_t4i,multiview-10-canon_t4i,schleich_spinosaurus_action_figure/multiview-10-canon_t4i/images/044.jpg,schleich_spinosaurus_action_figure/multiview-10-canon_t4i/images/049.jpg,53.638106,5.109493507413093,3.708180119515961
127,school_bus,multiview-12-pixel_5,multiview-12-pixel_5,school_bus/multiview-12-pixel_5/images/030.jpg,school_bus/multiview-12-pixel_5/images/031.jpg,64.8423,4.860540127716667,15.32012684672358
128,soldier_wood_showpiece,multiview-04-pixel_6pro,multiview-04-pixel_6pro,soldier_wood_showpiece/multiview-04-pixel_6pro/images/020.jpg,soldier_wood_showpiece/multiview-04-pixel_6pro/images/024.jpg,57.200571,3.911561997733294,2.7771004958706595
129,steps_small_showpiece,multiview-01-pixel_4a,multiview-01-pixel_4a,steps_small_showpiece/multiview-01-pixel_4a/images/016.jpg,steps_small_showpiece/multiview-01-pixel_4a/images/018.jpg,63.212713,2.9562590423535022,5.312250182994881
130,tractor_green_showpiece,multiview-03-pixel_6pro,multiview-03-pixel_6pro,tractor_green_showpiece/multiview-03-pixel_6pro/images/017.jpg,tractor_green_showpiece/multiview-03-pixel_6pro/images/019.jpg,75.019902,5.593568464059318,6.129164412848847
131,tumbler_air_balloon,multiview-04-pixel_6pro,multiview-04-pixel_6pro,tumbler_air_balloon/multiview-04-pixel_6pro/images/016.jpg,tumbler_air_balloon/multiview-04-pixel_6pro/images/017.jpg,62.542055,3.944673946791197,3.7574133229053714
132,water_gun_toy_white,multiview-00-pixel_4a,multiview-00-pixel_4a,water_gun_toy_white/multiview-00-pixel_4a/images/016.jpg,water_gun_toy_white/multiview-00-pixel_4a/images/018.jpg,78.605208,8.684784711207774,6.3349571029524645
133,water_gun_toy_yellow,multiview-04-pixel_6pro,multiview-04-pixel_6pro,water_gun_toy_yellow/multiview-04-pixel_6pro/images/017.jpg,water_gun_toy_yellow/multiview-04-pixel_6pro/images/018.jpg,87.945735,9.751517733310093,7.977059826674423
134,weisshai_great_white_shark,multiview-11-pixel_4xl,multiview-11-pixel_4xl,weisshai_great_white_shark/multiview-11-pixel_4xl/images/049.jpg,weisshai_great_white_shark/multiview-11-pixel_4xl/images/052.jpg,56.4505,1.6930035070450926,1.3750559500957176
135,welcome_sign_mushrooms,multiview-04-pixel_6pro,multiview-04-pixel_6pro,welcome_sign_mushrooms/multiview-04-pixel_6pro/images/018.jpg,welcome_sign_mushrooms/multiview-04-pixel_6pro/images/019.jpg,79.67627,5.9252739639948295,10.064271836693594
136,well_with_leaf_roof_showpiece,multiview-01-pixel_4a,multiview-01-pixel_4a,well_with_leaf_roof_showpiece/multiview-01-pixel_4a/images/017.jpg,well_with_leaf_roof_showpiece/multiview-01-pixel_4a/images/018.jpg,85.080644,2.442840879837594,7.829300046770168
137,3d_dollhouse_sink,multiview-05-pixel_5,multiview-05-pixel_5,3d_dollhouse_sink/multiview-05-pixel_5/images/029.jpg,3d_dollhouse_sink/multiview-05-pixel_5/images/033.jpg,64.431837,13.956822713431801,8.271762366936874
138,bottle_vitamin_d_tablets,multiview-04-pixel_6pro,multiview-04-pixel_6pro,bottle_vitamin_d_tablets/multiview-04-pixel_6pro/images/019.jpg,bottle_vitamin_d_tablets/multiview-04-pixel_6pro/images/021.jpg,60.688572,6.020995128263546,1.072496686621686
139,box_multi_door_colored,multiview-00-pixel_4a,multiview-00-pixel_4a,box_multi_door_colored/multiview-00-pixel_4a/images/020.jpg,box_multi_door_colored/multiview-00-pixel_4a/images/023.jpg,85.476784,0.9761487310850335,5.964936689396931
140,bunny_racer,multiview-10-pixel_5,multiview-10-pixel_5,bunny_racer/multiview-10-pixel_5/images/027.jpg,bunny_racer/multiview-10-pixel_5/images/029.jpg,51.909368,4.6691656783287,4.9061730645416475
141,can_kernel_corn,multiview-01-pixel_4a,multiview-01-pixel_4a,can_kernel_corn/multiview-01-pixel_4a/images/021.jpg,can_kernel_corn/multiview-01-pixel_4a/images/024.jpg,52.155221,5.629391095986724,7.169938366402411
142,chicken_racer,multiview-13-pixel_4xl,multiview-13-pixel_4xl,chicken_racer/multiview-13-pixel_4xl/images/031.jpg,chicken_racer/multiview-13-pixel_4xl/images/034.jpg,74.006001,3.118294500534505,2.527069608329873
143,circo_fish_toothbrush_holder_14995988,multiview-15-pixel_7,multiview-15-pixel_7,circo_fish_toothbrush_holder_14995988/multiview-15-pixel_7/images/126.jpg,circo_fish_toothbrush_holder_14995988/multiview-15-pixel_7/images/137.jpg,58.316432,4.4086967091613705,1.9347752113635974
144,dino_4,multiview-09-ipad_5,multiview-09-ipad_5,dino_4/multiview-09-ipad_5/images/043.jpg,dino_4/multiview-09-ipad_5/images/055.jpg,65.425138,8.248649149071058,11.43964969853347
145,dino_5,multiview-13-canon_t4i,multiview-13-canon_t4i,dino_5/multiview-13-canon_t4i/images/037.jpg,dino_5/multiview-13-canon_t4i/images/041.jpg,58.534816,6.307483897198965,7.0130922190904545
146,duck_bath_yellow_s,multiview-00-pixel_4a,multiview-00-pixel_4a,duck_bath_yellow_s/multiview-00-pixel_4a/images/018.jpg,duck_bath_yellow_s/multiview-00-pixel_4a/images/019.jpg,65.380396,8.581128782601612,2.747877473158467
147,fire_engine_toy_red_yellow_s,multiview-02-pixel_6pro,multiview-02-pixel_6pro,fire_engine_toy_red_yellow_s/multiview-02-pixel_6pro/images/020.jpg,fire_engine_toy_red_yellow_s/multiview-02-pixel_6pro/images/023.jpg,58.588344,0.9531399708385012,5.092742342814229
148,garbage_truck_green_toy_s,multiview-00-pixel_4a,multiview-00-pixel_4a,garbage_truck_green_toy_s/multiview-00-pixel_4a/images/020.jpg,garbage_truck_green_toy_s/multiview-00-pixel_4a/images/021.jpg,80.143071,1.6849998398019594,7.694699834298499
149,hand_drill_cordless_blue_black,multiview-04-pixel_6pro,multiview-04-pixel_6pro,hand_drill_cordless_blue_black/multiview-04-pixel_6pro/images/020.jpg,hand_drill_cordless_blue_black/multiview-04-pixel_6pro/images/021.jpg,72.056124,7.040469001894548,1.7694601115523232
150,hut_mushrooms_showpiece,multiview-04-pixel_6pro,multiview-04-pixel_6pro,hut_mushrooms_showpiece/multiview-04-pixel_6pro/images/015.jpg,hut_mushrooms_showpiece/multiview-04-pixel_6pro/images/016.jpg,77.165717,3.683816007274137,0.45787698232170293
151,ice_cream_cart_showpiece,multiview-03-pixel_6pro,multiview-03-pixel_6pro,ice_cream_cart_showpiece/multiview-03-pixel_6pro/images/016.jpg,ice_cream_cart_showpiece/multiview-03-pixel_6pro/images/019.jpg,71.83444,1.0160684107162767,3.8241350932030502
152,keywest_showpiece_s,multiview-00-pixel_6pro,multiview-00-pixel_6pro,keywest_showpiece_s/multiview-00-pixel_6pro/images/020.jpg,keywest_showpiece_s/multiview-00-pixel_6pro/images/021.jpg,68.880112,6.617111628418515,5.441888997940506
153,paper_weight_flowers_showpiece,multiview-04-pixel_6pro,multiview-04-pixel_6pro,paper_weight_flowers_showpiece/multiview-04-pixel_6pro/images/016.jpg,paper_weight_flowers_showpiece/multiview-04-pixel_6pro/images/019.jpg,88.445585,6.338710953804646,4.776130736343699
154,pumpkin_showpiece_s,multiview-00-pixel_4a,multiview-00-pixel_4a,pumpkin_showpiece_s/multiview-00-pixel_4a/images/014.jpg,pumpkin_showpiece_s/multiview-00-pixel_4a/images/015.jpg,50.920382,3.460215013445417,8.665286733072024
155,remote_control_toy_car_s,multiview-02-pixel_6pro,multiview-02-pixel_6pro,remote_control_toy_car_s/multiview-02-pixel_6pro/images/023.jpg,remote_control_toy_car_s/multiview-02-pixel_6pro/images/024.jpg,86.233822,4.774476613732935,4.261562746005726
156,schleich_african_black_rhino,multiview-11-canon_t4i,multiview-11-canon_t4i,schleich_african_black_rhino/multiview-11-canon_t4i/images/024.jpg,schleich_african_black_rhino/multiview-11-canon_t4i/images/025.jpg,75.395338,3.3223185075679975,5.640881052246733
157,schleich_bald_eagle,multiview-10-pixel_7,multiview-10-pixel_7,schleich_bald_eagle/multiview-10-pixel_7/images/021.jpg,schleich_bald_eagle/multiview-10-pixel_7/images/026.jpg,56.108238,3.324920859513326,2.320841018940774
158,schleich_hereford_bull,multiview-04-pixel_5,multiview-04-pixel_5,schleich_hereford_bull/multiview-04-pixel_5/images/031.jpg,schleich_hereford_bull/multiview-04-pixel_5/images/033.jpg,58.990048,8.641710388550184,1.9994369384677049
159,schleich_lion_action_figure,multiview-11-ipad_5,multiview-11-ipad_5,schleich_lion_action_figure/multiview-11-ipad_5/images/033.jpg,schleich_lion_action_figure/multiview-11-ipad_5/images/035.jpg,68.293037,6.525557980740316,2.507399919668302
160,schleich_spinosaurus_action_figure,multiview-09-canon_t4i,multiview-09-canon_t4i,schleich_spinosaurus_action_figure/multiview-09-canon_t4i/images/034.jpg,schleich_spinosaurus_action_figure/multiview-09-canon_t4i/images/038.jpg,70.411111,6.082394683714111,2.5830672673335617
161,school_bus,multiview-08-pixel_4xl,multiview-08-pixel_4xl,school_bus/multiview-08-pixel_4xl/images/024.jpg,school_bus/multiview-08-pixel_4xl/images/030.jpg,56.003832,4.726436500706572,1.9734351845484768
162,soldier_wood_showpiece,multiview-03-pixel_6pro,multiview-03-pixel_6pro,soldier_wood_showpiece/multiview-03-pixel_6pro/images/021.jpg,soldier_wood_showpiece/multiview-03-pixel_6pro/images/024.jpg,50.526316,1.9651086478342488,1.8133958465823627
163,steps_small_showpiece,multiview-02-pixel_6pro,multiview-02-pixel_6pro,steps_small_showpiece/multiview-02-pixel_6pro/images/016.jpg,steps_small_showpiece/multiview-02-pixel_6pro/images/019.jpg,58.958889,3.678260462898835,11.30906921250989
164,tractor_green_showpiece,multiview-01-pixel_4a,multiview-01-pixel_4a,tractor_green_showpiece/multiview-01-pixel_4a/images/018.jpg,tractor_green_showpiece/multiview-01-pixel_4a/images/019.jpg,88.508788,4.90619774100333,4.2305745895618765
165,tumbler_air_balloon,multiview-03-pixel_6pro,multiview-03-pixel_6pro,tumbler_air_balloon/multiview-03-pixel_6pro/images/014.jpg,tumbler_air_balloon/multiview-03-pixel_6pro/images/015.jpg,60.495957,1.920011614586445,3.4424113182435354
166,water_gun_toy_white,multiview-03-pixel_6pro,multiview-03-pixel_6pro,water_gun_toy_white/multiview-03-pixel_6pro/images/016.jpg,water_gun_toy_white/multiview-03-pixel_6pro/images/017.jpg,52.449718,3.387024331334158,11.780966874889565
167,water_gun_toy_yellow,multiview-01-pixel_4a,multiview-01-pixel_4a,water_gun_toy_yellow/multiview-01-pixel_4a/images/016.jpg,water_gun_toy_yellow/multiview-01-pixel_4a/images/017.jpg,65.052876,11.951569616103916,8.63045093892929
168,weisshai_great_white_shark,multiview-07-ipad_5,multiview-07-ipad_5,weisshai_great_white_shark/multiview-07-ipad_5/images/051.jpg,weisshai_great_white_shark/multiview-07-ipad_5/images/055.jpg,80.306758,148.4458166936756,56.14548181589077
169,welcome_sign_mushrooms,multiview-03-pixel_6pro,multiview-03-pixel_6pro,welcome_sign_mushrooms/multiview-03-pixel_6pro/images/016.jpg,welcome_sign_mushrooms/multiview-03-pixel_6pro/images/019.jpg,61.69111,3.9531973262176914,2.571663425062466
170,3d_dollhouse_sink,multiview-06-pixel_7,multiview-06-pixel_7,3d_dollhouse_sink/multiview-06-pixel_7/images/029.jpg,3d_dollhouse_sink/multiview-06-pixel_7/images/032.jpg,68.926984,5.449933782768518,2.1904276721932616
171,bottle_vitamin_d_tablets,multiview-00-pixel_4a,multiview-00-pixel_4a,bottle_vitamin_d_tablets/multiview-00-pixel_4a/images/020.jpg,bottle_vitamin_d_tablets/multiview-00-pixel_4a/images/024.jpg,81.709733,23.50000224714897,8.269229278514578
172,box_multi_door_colored,multiview-02-pixel_6pro,multiview-02-pixel_6pro,box_multi_door_colored/multiview-02-pixel_6pro/images/021.jpg,box_multi_door_colored/multiview-02-pixel_6pro/images/023.jpg,82.598747,1.6939103228087673,9.215408572328922
173,bunny_racer,multiview-07-ipad_4,multiview-07-ipad_4,bunny_racer/multiview-07-ipad_4/images/017.jpg,bunny_racer/multiview-07-ipad_4/images/019.jpg,77.684973,4.98618448210084,8.897008218417822
174,can_kernel_corn,multiview-02-pixel_6pro,multiview-02-pixel_6pro,can_kernel_corn/multiview-02-pixel_6pro/images/022.jpg,can_kernel_corn/multiview-02-pixel_6pro/images/023.jpg,74.716484,2.0949889943534474,3.1853221944117296
175,chicken_racer,multiview-09-pixel_4xl,multiview-09-pixel_4xl,chicken_racer/multiview-09-pixel_4xl/images/028.jpg,chicken_racer/multiview-09-pixel_4xl/images/034.jpg,85.12724,1.596780351839562,4.5909483511733855
176,circo_fish_toothbrush_holder_14995988,multiview-15-canon_t4i,multiview-15-canon_t4i,circo_fish_toothbrush_holder_14995988/multiview-15-canon_t4i/images/162.jpg,circo_fish_toothbrush_holder_14995988/multiview-15-canon_t4i/images/166.jpg,57.183818,10.628664567455843,3.442598359372612
177,dino_4,multiview-07-sony_a7iv,multiview-07-sony_a7iv,dino_4/multiview-07-sony_a7iv/images/029.jpg,dino_4/multiview-07-sony_a7iv/images/032.jpg,58.856482,3.106269883537234,2.2602327009841523
178,dino_5,multiview-09-canon_t4i,multiview-09-canon_t4i,dino_5/multiview-09-canon_t4i/images/042.jpg,dino_5/multiview-09-canon_t4i/images/046.jpg,59.247498,7.312196475917451,4.749179885856283
179,duck_bath_yellow_s,multiview-04-pixel_6pro,multiview-04-pixel_6pro,duck_bath_yellow_s/multiview-04-pixel_6pro/images/016.jpg,duck_bath_yellow_s/multiview-04-pixel_6pro/images/018.jpg,67.750978,2.811569603799648,8.189558070088765
180,fire_engine_toy_red_yellow_s,multiview-02-pixel_6pro,multiview-02-pixel_6pro,fire_engine_toy_red_yellow_s/multiview-02-pixel_6pro/images/021.jpg,fire_engine_toy_red_yellow_s/multiview-02-pixel_6pro/images/023.jpg,76.209291,2.1671596451501176,3.6876415237521223
181,garbage_truck_green_toy_s,multiview-01-pixel_4a,multiview-01-pixel_4a,garbage_truck_green_toy_s/multiview-01-pixel_4a/images/021.jpg,garbage_truck_green_toy_s/multiview-01-pixel_4a/images/024.jpg,62.392977,5.355375099390689,9.661878692386894
182,hand_drill_cordless_blue_black,multiview-03-pixel_6pro,multiview-03-pixel_6pro,hand_drill_cordless_blue_black/multiview-03-pixel_6pro/images/020.jpg,hand_drill_cordless_blue_black/multiview-03-pixel_6pro/images/021.jpg,76.119345,4.525813743104395,4.270763390328002
183,hut_mushrooms_showpiece,multiview-00-pixel_4a,multiview-00-pixel_4a,hut_mushrooms_showpiece/multiview-00-pixel_4a/images/016.jpg,hut_mushrooms_showpiece/multiview-00-pixel_4a/images/017.jpg,81.350555,3.38590514817624,2.7568696780675306
184,ice_cream_cart_showpiece,multiview-03-pixel_6pro,multiview-03-pixel_6pro,ice_cream_cart_showpiece/multiview-03-pixel_6pro/images/017.jpg,ice_cream_cart_showpiece/multiview-03-pixel_6pro/images/018.jpg,70.030677,2.202276492502628,5.414760478983545
185,keywest_showpiece_s,multiview-00-pixel_6pro,multiview-00-pixel_6pro,keywest_showpiece_s/multiview-00-pixel_6pro/images/021.jpg,keywest_showpiece_s/multiview-00-pixel_6pro/images/023.jpg,86.813446,3.5896039541635067,6.896507390939008
186,paper_weight_flowers_showpiece,multiview-04-pixel_6pro,multiview-04-pixel_6pro,paper_weight_flowers_showpiece/multiview-04-pixel_6pro/images/016.jpg,paper_weight_flowers_showpiece/multiview-04-pixel_6pro/images/017.jpg,73.530487,6.402559362716159,5.39703725838102
187,pumpkin_showpiece_s,multiview-00-pixel_4a,multiview-00-pixel_4a,pumpkin_showpiece_s/multiview-00-pixel_4a/images/014.jpg,pumpkin_showpiece_s/multiview-00-pixel_4a/images/016.jpg,75.718232,3.8567377541083094,10.154447455325622
188,remote_control_toy_car_s,multiview-02-pixel_6pro,multiview-02-pixel_6pro,remote_control_toy_car_s/multiview-02-pixel_6pro/images/020.jpg,remote_control_toy_car_s/multiview-02-pixel_6pro/images/023.jpg,58.599532,2.2105338462388846,3.579852289013977
189,schleich_african_black_rhino,multiview-10-pixel_4xl,multiview-10-pixel_4xl,schleich_african_black_rhino/multiview-10-pixel_4xl/images/030.jpg,schleich_african_black_rhino/multiview-10-pixel_4xl/images/032.jpg,78.156712,1.642737269232935,2.8081872712972786
190,schleich_bald_eagle,multiview-07-pixel_4xl,multiview-07-pixel_4xl,schleich_bald_eagle/multiview-07-pixel_4xl/images/035.jpg,schleich_bald_eagle/multiview-07-pixel_4xl/images/036.jpg,72.375216,5.2869150268936185,7.20940471307407
191,schleich_hereford_bull,multiview-03-ipad_5,multiview-03-ipad_5,schleich_hereford_bull/multiview-03-ipad_5/images/030.jpg,schleich_hereford_bull/multiview-03-ipad_5/images/036.jpg,73.123016,4.62586809899488,8.04171452785428
192,schleich_lion_action_figure,multiview-10-pixel_5,multiview-10-pixel_5,schleich_lion_action_figure/multiview-10-pixel_5/images/035.jpg,schleich_lion_action_figure/multiview-10-pixel_5/images/038.jpg,84.747628,2.0967209063725076,2.988638847523267
193,schleich_spinosaurus_action_figure,multiview-11-canon_t4i,multiview-11-canon_t4i,schleich_spinosaurus_action_figure/multiview-11-canon_t4i/images/042.jpg,schleich_spinosaurus_action_figure/multiview-11-canon_t4i/images/050.jpg,83.959316,5.009812621877422,4.089101973180305
194,school_bus,multiview-10-pixel_5,multiview-10-pixel_5,school_bus/multiview-10-pixel_5/images/028.jpg,school_bus/multiview-10-pixel_5/images/034.jpg,50.811719,2.5303973500014094,3.2392798780643766
195,soldier_wood_showpiece,multiview-00-pixel_4a,multiview-00-pixel_4a,soldier_wood_showpiece/multiview-00-pixel_4a/images/020.jpg,soldier_wood_showpiece/multiview-00-pixel_4a/images/023.jpg,59.899886,2.0927033316194854,5.341638292580576
196,steps_small_showpiece,multiview-02-pixel_6pro,multiview-02-pixel_6pro,steps_small_showpiece/multiview-02-pixel_6pro/images/016.jpg,steps_small_showpiece/multiview-02-pixel_6pro/images/017.jpg,58.734272,7.8067209071968096,12.247472909788906
197,tractor_green_showpiece,multiview-04-pixel_6pro,multiview-04-pixel_6pro,tractor_green_showpiece/multiview-04-pixel_6pro/images/016.jpg,tractor_green_showpiece/multiview-04-pixel_6pro/images/017.jpg,59.424833,1.8979682613801316,5.116412180362293
198,tumbler_air_balloon,multiview-04-pixel_6pro,multiview-04-pixel_6pro,tumbler_air_balloon/multiview-04-pixel_6pro/images/018.jpg,tumbler_air_balloon/multiview-04-pixel_6pro/images/019.jpg,76.754313,4.301495115168502,6.711075095852459
199,water_gun_toy_white,multiview-00-pixel_4a,multiview-00-pixel_4a,water_gun_toy_white/multiview-00-pixel_4a/images/016.jpg,water_gun_toy_white/multiview-00-pixel_4a/images/017.jpg,55.703711,1.8389084616080538,4.250793834693073
200,water_gun_toy_yellow,multiview-00-pixel_4a,multiview-00-pixel_4a,water_gun_toy_yellow/multiview-00-pixel_4a/images/015.jpg,water_gun_toy_yellow/multiview-00-pixel_4a/images/016.jpg,68.692385,7.005363502639992,2.2309550531809186
201,weisshai_great_white_shark,multiview-07-sony_a7iv,multiview-07-sony_a7iv,weisshai_great_white_shark/multiview-07-sony_a7iv/images/031.jpg,weisshai_great_white_shark/multiview-07-sony_a7iv/images/038.jpg,65.043453,19.22218561076537,13.605194776538923
202,welcome_sign_mushrooms,multiview-01-pixel_4a,multiview-01-pixel_4a,welcome_sign_mushrooms/multiview-01-pixel_4a/images/016.jpg,welcome_sign_mushrooms/multiview-01-pixel_4a/images/018.jpg,58.887558,3.5968473646639434,6.28052715322287
203,3d_dollhouse_sink,multiview-04-canon_t4i,multiview-04-canon_t4i,3d_dollhouse_sink/multiview-04-canon_t4i/images/026.jpg,3d_dollhouse_sink/multiview-04-canon_t4i/images/028.jpg,84.603868,3.7531837793508065,13.48783217001519
204,bottle_vitamin_d_tablets,multiview-04-pixel_6pro,multiview-04-pixel_6pro,bottle_vitamin_d_tablets/multiview-04-pixel_6pro/images/022.jpg,bottle_vitamin_d_tablets/multiview-04-pixel_6pro/images/023.jpg,62.206003,6.0963805917426255,2.0714231008684663
205,box_multi_door_colored,multiview-00-pixel_4a,multiview-00-pixel_4a,box_multi_door_colored/multiview-00-pixel_4a/images/020.jpg,box_multi_door_colored/multiview-00-pixel_4a/images/024.jpg,60.294537,1.937125573501409,6.631356461537865
206,bunny_racer,multiview-13-canon_t4i,multiview-13-canon_t4i,bunny_racer/multiview-13-canon_t4i/images/025.jpg,bunny_racer/multiview-13-canon_t4i/images/029.jpg,88.778083,6.3202190252323245,5.136540265272941
207,can_kernel_corn,multiview-02-pixel_6pro,multiview-02-pixel_6pro,can_kernel_corn/multiview-02-pixel_6pro/images/023.jpg,can_kernel_corn/multiview-02-pixel_6pro/images/024.jpg,79.512837,4.193922060741883,3.133233791137084
208,chicken_racer,multiview-12-pixel_5,multiview-12-pixel_5,chicken_racer/multiview-12-pixel_5/images/024.jpg,chicken_racer/multiview-12-pixel_5/images/025.jpg,88.507503,5.417507004650625,4.3022050469689805
209,circo_fish_toothbrush_holder_14995988,multiview-15-pixel_7,multiview-15-pixel_7,circo_fish_toothbrush_holder_14995988/multiview-15-pixel_7/images/127.jpg,circo_fish_toothbrush_holder_14995988/multiview-15-pixel_7/images/135.jpg,70.905859,5.310195286863579,2.4599025358076596
210,dino_4,multiview-09-pixel_5,multiview-09-pixel_5,dino_4/multiview-09-pixel_5/images/069.jpg,dino_4/multiview-09-pixel_5/images/072.jpg,58.928591,4.41909288423554,7.222295603712967
211,dino_5,multiview-10-pixel_5,multiview-10-pixel_5,dino_5/multiview-10-pixel_5/images/029.jpg,dino_5/multiview-10-pixel_5/images/033.jpg,66.21831,2.651027702710991,4.509485463956889
